CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,TechSupport,SupportCalls,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST06040,Female,31,0,Yes,No,3,Yes,DSL,No,No,0,Month-to-month,Yes,Electronic check,73.22,224.06,No
CUST06041,Female,41,0,No,Yes,29,Yes,No,No internet service,No internet service,3,Month-to-month,Yes,Credit card,28.95,857.0,No
CUST06042,Male,40,0,No,Yes,8,Yes,DSL,Yes,Yes,0,One year,Yes,Bank transfer,50.45,403.77,No
CUST06043,Female,38,0,Yes,No,6,Yes,No,No internet service,No internet service,2,Two year,No,Bank transfer,28.08,164.93,No
CUST06044,Male,61,1,Yes,No,15,Yes,DSL,Yes,No,1,Month-to-month,Yes,Electronic check,65.75,946.29,No
CUST06045,Male,52,0,No,No,41,Yes,No,No internet service,No internet service,4,Month-to-month,Yes,Mailed check,36.97,1570.12,No
CUST06046,Female,45,0,No,No,39,Yes,Fiber optic,Yes,No,2,One year,Yes,Mailed check,87.09,3539.93,Yes
CUST06047,Male,24,0,Yes,Yes,43,Yes,No,No internet service,No internet service,0,One year,Yes,Electronic check,33.75,1311.88,No
CUST06048,Male,51,0,Yes,No,19,Yes,DSL,No,No,0,Two year,No,Electronic check,51.12,1029.36,No
CUST06049,Male,28,0,No,No,20,Yes,No,No internet service,No internet service,2,One year,Yes,Credit card,20.82,424.03,No
CUST06050,Male,36,0,No,No,52,Yes,Fiber optic,No,Yes,4,Month-to-month,Yes,Electronic check,74.8,4083.13,No
CUST06051,Female,42,0,No,No,22,No,DSL,Yes,No,0,Two year,Yes,Bank transfer,43.84,941.58,No
CUST06052,Male,26,0,Yes,No,9,Yes,DSL,Yes,No,3,Month-to-month,Yes,Mailed check,62.87,565.94,No
CUST06053,Female,40,0,No,No,15,Yes,DSL,Yes,No,2,Month-to-month,Yes,Mailed check,49.51,704.58,No
CUST06054,Male,33,0,No,Yes,43,Yes,DSL,No,No,1,Two year,Yes,Credit card,56.75,2566.14,No
CUST06055,Female,67,1,Yes,No,35,Yes,No,No internet service,No internet service,2,One year,Yes,Bank transfer,29.3,989.99,No
CUST06056,Female,67,1,No,Yes,24,Yes,Fiber optic,No,Yes,2,Month-to-month,Yes,Bank transfer,55.08,1278.66,Yes
CUST06057,Male,18,0,No,No,7,Yes,DSL,No,No,3,Month-to-month,Yes,Mailed check,53.92,389.19,No
CUST06058,Female,52,0,No,Yes,35,Yes,No,No internet service,No internet service,2,Month-to-month,No,Credit card,35.11,1255.61,No
CUST06059,Female,55,0,No,No,21,Yes,DSL,Yes,No,0,Month-to-month,Yes,Credit card,73.38,1520.38,No
CUST06060,Female,39,0,Yes,No,9,No,Fiber optic,Yes,No,2,Two year,No,Bank transfer,89.05,839.26,Yes
CUST06061,Male,45,0,No,No,42,Yes,DSL,No,Yes,2,One year,Yes,Mailed check,52.8,2375.76,No
CUST06062,Female,63,1,Yes,No,22,No,DSL,No,No,0,One year,Yes,Credit card,55.4,1180.93,No
CUST06063,Female,39,0,No,No,28,Yes,No,No internet service,No internet service,1,One year,Yes,Electronic check,40.2,1074.58,No
CUST06064,Male,21,0,Yes,No,57,Yes,Fiber optic,No,No,3,Month-to-month,Yes,Credit card,76.82,4273.03,No
CUST06065,Male,39,0,Yes,No,33,Yes,Fiber optic,Yes,Yes,1,Month-to-month,Yes,Electronic check,63.7,2038.84,Yes
CUST06066,Female,32,0,No,Yes,40,Yes,Fiber optic,Yes,No,4,Month-to-month,Yes,Mailed check,77.83,3275.03,No
CUST06067,Female,40,0,Yes,No,27,Yes,Fiber optic,Yes,No,3,Month-to-month,Yes,Electronic check,81.89,2195.41,Yes
CUST06068,Male,31,0,No,No,46,Yes,Fiber optic,Yes,No,3,Month-to-month,No,Mailed check,89.17,3781.99,No
CUST06069,Male,26,0,Yes,Yes,11,Yes,DSL,No,No,1,Two year,Yes,Electronic check,51.47,523.4,No
CUST06070,Male,75,1,Yes,No,7,Yes,Fiber optic,Yes,No,5,Month-to-month,No,Electronic check,88.39,575.19,No
CUST06071,Female,25,0,Yes,No,10,Yes,Fiber optic,No,No,2,Month-to-month,No,Mailed check,82.54,791.86,No
CUST06072,Female,58,0,Yes,No,20,Yes,No,No internet service,No internet service,1,Two year,Yes,Credit card,24.75,506.43,No
CUST06073,Female,59,0,Yes,Yes,40,Yes,No,No internet service,No internet service,1,One year,Yes,Electronic check,41.59,1618.91,No
CUST06074,Male,53,0,Yes,No,18,No,DSL,No,No,4,Month-to-month,Yes,Mailed check,60.33,1066.83,Yes
CUST06075,Male,70,1,No,No,40,Yes,Fiber optic,No,No,1,Month-to-month,Yes,Electronic check,87.9,3588.72,No
CUST06076,Male,18,0,No,No,29,Yes,DSL,No,No,1,One year,Yes,Mailed check,71.54,2149.71,No
CUST06077,Female,35,0,Yes,Yes,72,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Electronic check,33.1,2397.89,No
CUST06078,Male,28,0,Yes,No,30,Yes,No,No internet service,No internet service,3,Month-to-month,Yes,Electronic check,31.3,1011.76,No
CUST06079,Male,51,0,Yes,No,17,Yes,Fiber optic,Yes,No,4,One year,Yes,Bank transfer,82.55,1351.58,No
CUST06080,Female,54,0,Yes,Yes,37,Yes,No,No internet service,No internet service,4,Month-to-month,Yes,Electronic check,23.64,852.92,No
CUST06081,Female,70,1,Yes,Yes,28,Yes,Fiber optic,Yes,No,4,Month-to-month,No,Mailed check,83.95,2370.08,Yes
CUST06082,Male,40,0,No,No,11,Yes,DSL,No,Yes,1,Month-to-month,No,Electronic check,48.79,506.24,No
CUST06083,Male,31,0,No,No,24,Yes,No,No internet service,No internet service,1,Two year,Yes,Bank transfer,27.72,675.87,No
CUST06084,Male,71,1,No,Yes,23,Yes,Fiber optic,No,No,3,Two year,Yes,Electronic check,77.18,1673.53,No
CUST06085,Female,57,0,No,No,24,Yes,Fiber optic,No,No,5,Month-to-month,Yes,Bank transfer,90.69,2039.45,Yes
CUST06086,Female,62,1,No,Yes,12,Yes,DSL,Yes,Yes,2,Month-to-month,Yes,Electronic check,55.18,601.09,No
CUST06087,Female,43,0,Yes,Yes,72,Yes,Fiber optic,No,Yes,2,Month-to-month,Yes,Bank transfer,79.96,5485.56,No
CUST06088,Male,43,0,Yes,Yes,8,Yes,No,No internet service,No internet service,0,One year,Yes,Electronic check,26.15,227.46,No
CUST06089,Male,40,0,No,Yes,58,Yes,Fiber optic,No,No,4,Month-to-month,Yes,Electronic check,92.14,4971.03,No
CUST06090,Female,61,1,Yes,No,26,Yes,No,No internet service,No internet service,1,One year,Yes,Bank transfer,36.52,934.0,No
CUST06091,Female,30,0,Yes,Yes,13,Yes,Fiber optic,No,Yes,3,Two year,Yes,Bank transfer,69.8,897.23,No
CUST06092,Male,74,1,No,No,69,Yes,No,No internet service,No internet service,3,Month-to-month,No,Electronic check,34.27,2265.79,No
CUST06093,Female,28,0,Yes,No,2,Yes,DSL,No,No,1,Month-to-month,Yes,Mailed check,44.55,94.28,No
CUST06094,Female,44,0,Yes,No,13,Yes,Fiber optic,Yes,Yes,4,Month-to-month,Yes,Electronic check,87.53,1110.01,No
CUST06095,Male,36,0,No,No,23,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Electronic check,85.34,1947.26,Yes
CUST06096,Female,55,0,Yes,No,15,Yes,Fiber optic,Yes,Yes,4,Two year,No,Mailed check,66.88,1053.87,No
CUST06097,Male,57,0,Yes,No,25,Yes,DSL,No,No,2,Month-to-month,No,Credit card,68.1,1852.61,No
CUST06098,Female,71,1,Yes,Yes,38,No,No,No internet service,No internet service,2,One year,Yes,Mailed check,20.0,752.2,No
CUST06099,Male,63,1,Yes,No,9,Yes,DSL,No,Yes,6,Month-to-month,Yes,Mailed check,52.3,478.13,Yes
CUST06100,Female,32,0,No,Yes,31,Yes,DSL,No,No,4,Month-to-month,No,Mailed check,64.27,1933.01,No
CUST06101,Female,29,0,No,Yes,41,Yes,DSL,Yes,Yes,2,Month-to-month,Yes,Bank transfer,55.81,2141.99,No
CUST06102,Male,69,1,Yes,No,10,Yes,No,No internet service,No internet service,2,Two year,Yes,Electronic check,29.94,275.32,No
CUST06103,Male,46,0,Yes,Yes,29,Yes,DSL,No,No,0,Two year,Yes,Mailed check,59.0,1801.35,No
CUST06104,Female,23,0,Yes,No,23,Yes,DSL,Yes,Yes,6,Month-to-month,No,Electronic check,61.33,1507.8,No
CUST06105,Female,65,1,No,Yes,12,Yes,Fiber optic,No,No,1,One year,Yes,Bank transfer,87.13,1115.17,Yes
CUST06106,Female,55,0,Yes,No,13,Yes,Fiber optic,No,No,4,Month-to-month,Yes,Credit card,89.84,1241.19,No
CUST06107,Female,19,0,Yes,No,13,Yes,Fiber optic,Yes,No,5,Month-to-month,Yes,Electronic check,77.44,964.51,Yes
CUST06108,Female,63,1,No,Yes,19,No,No,No internet service,No internet service,0,Month-to-month,Yes,Mailed check,26.79,552.6,No
CUST06109,Female,53,0,No,No,19,Yes,DSL,Yes,No,1,Month-to-month,Yes,Electronic check,59.38,1139.23,No
CUST06110,Female,53,0,No,Yes,59,Yes,No,No internet service,No internet service,1,One year,No,Mailed check,20.0,1212.83,No
CUST06111,Male,68,1,No,Yes,32,Yes,Fiber optic,No,Yes,4,Month-to-month,Yes,Mailed check,70.32,2347.48,Yes
CUST06112,Female,46,0,No,No,33,Yes,Fiber optic,Yes,No,2,One year,No,Bank transfer,83.47,2496.31,No
CUST06113,Male,44,0,No,No,28,Yes,Fiber optic,No,No,1,Two year,Yes,Mailed check,90.31,2410.11,No
CUST06114,Female,53,0,No,No,30,Yes,Fiber optic,Yes,Yes,0,Month-to-month,No,Mailed check,59.04,1689.41,No
CUST06115,Male,29,0,Yes,Yes,34,Yes,No,No internet service,No internet service,2,Month-to-month,No,Electronic check,41.8,1445.38,No
CUST06116,Male,26,0,Yes,No,11,Yes,Fiber optic,No,No,2,Two year,Yes,Electronic check,102.6,1145.64,Yes
CUST06117,Female,66,1,Yes,No,24,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Credit card,34.72,878.89,No
CUST06118,Female,30,0,No,Yes,14,Yes,Fiber optic,No,No,1,Month-to-month,Yes,Credit card,79.85,1148.07,No
CUST06119,Female,47,0,No,No,47,Yes,Fiber optic,Yes,Yes,3,Month-to-month,Yes,Electronic check,71.01,3457.8,No
CUST06120,Female,33,0,No,No,17,Yes,Fiber optic,No,Yes,2,Month-to-month,Yes,Credit card,62.8,961.84,No
CUST06121,Male,31,0,Yes,No,35,Yes,Fiber optic,No,Yes,0,Two year,Yes,Credit card,71.26,2408.18,No
CUST06122,Female,52,0,No,No,39,Yes,DSL,No,No,1,Month-to-month,No,Bank transfer,46.25,1657.12,No
CUST06123,Male,64,1,Yes,No,31,Yes,No,No internet service,No internet service,2,Month-to-month,No,Mailed check,31.28,1058.57,No
CUST06124,Male,43,0,Yes,No,29,Yes,No,No internet service,No internet service,2,Month-to-month,No,Electronic check,59.94,1615.81,No
CUST06125,Male,26,0,No,No,26,Yes,Fiber optic,No,Yes,3,Month-to-month,Yes,Credit card,80.64,1923.47,No
CUST06126,Female,32,0,No,Yes,40,Yes,DSL,No,No,1,Two year,Yes,Mailed check,55.77,2387.93,No
CUST06127,Female,27,0,No,No,14,Yes,Fiber optic,No,No,2,One year,Yes,Electronic check,69.65,892.82,No
CUST06128,Female,69,1,Yes,No,33,Yes,Fiber optic,No,No,4,One year,No,Bank transfer,81.33,2905.08,No
CUST06129,Male,36,0,Yes,Yes,6,Yes,DSL,Yes,No,2,Month-to-month,Yes,Credit card,67.96,435.52,No
CUST06130,Female,39,0,Yes,No,17,Yes,Fiber optic,No,No,2,Two year,Yes,Credit card,85.09,1331.94,No
CUST06131,Male,22,0,Yes,Yes,18,Yes,Fiber optic,No,No,1,Two year,Yes,Credit card,90.0,1550.21,No
CUST06132,Male,43,0,No,No,8,Yes,No,No internet service,No internet service,1,Two year,Yes,Electronic check,45.68,365.02,No
CUST06133,Male,71,1,Yes,No,29,Yes,DSL,Yes,No,0,Two year,Yes,Bank transfer,67.53,1806.42,No
CUST06134,Male,41,0,Yes,No,15,Yes,DSL,No,Yes,2,One year,Yes,Credit card,53.88,737.11,No
CUST06135,Male,55,0,Yes,No,53,Yes,DSL,No,Yes,1,One year,Yes,Credit card,48.43,2676.04,No
CUST06136,Male,28,0,No,Yes,22,Yes,Fiber optic,No,No,3,Month-to-month,Yes,Bank transfer,76.35,1728.1,No
CUST06137,Female,26,0,No,No,38,Yes,Fiber optic,Yes,No,1,Month-to-month,Yes,Mailed check,88.94,3270.87,Yes
CUST06138,Male,60,1,Yes,Yes,48,Yes,Fiber optic,No,No,2,One year,No,Credit card,93.74,4335.43,No
CUST06139,Male,21,0,Yes,No,35,Yes,No,No internet service,No internet service,4,Month-to-month,Yes,Mailed check,20.0,672.31,No
CUST06140,Female,44,0,No,No,20,Yes,DSL,Yes,Yes,1,One year,Yes,Electronic check,59.56,1122.58,No
CUST06141,Male,36,0,No,Yes,26,Yes,DSL,Yes,Yes,0,One year,Yes,Mailed check,58.43,1587.25,No
CUST06142,Male,18,0,Yes,Yes,8,Yes,DSL,No,No,1,One year,Yes,Credit card,49.49,362.55,No
CUST06143,Male,48,0,Yes,Yes,39,Yes,No,No internet service,No internet service,4,Month-to-month,Yes,Electronic check,31.99,1141.91,No
CUST06144,Female,73,1,No,No,72,Yes,Fiber optic,Yes,No,2,Two year,Yes,Mailed check,87.6,6286.75,No
CUST06145,Female,22,0,No,Yes,46,Yes,No,No internet service,No internet service,4,Month-to-month,Yes,Credit card,30.44,1363.11,No
CUST06146,Male,65,1,Yes,No,19,No,Fiber optic,Yes,Yes,0,One year,No,Mailed check,79.39,1544.11,No
CUST06147,Male,49,0,Yes,Yes,20,Yes,Fiber optic,No,No,0,Month-to-month,Yes,Mailed check,95.37,1821.65,No
CUST06148,Male,59,0,Yes,Yes,47,No,No,No internet service,No internet service,4,Two year,Yes,Bank transfer,21.06,1038.55,No
CUST06149,Female,23,0,Yes,No,10,Yes,Fiber optic,No,Yes,0,One year,Yes,Bank transfer,70.14,721.84,Yes
CUST06150,Female,68,1,Yes,No,16,Yes,DSL,Yes,No,1,Two year,Yes,Mailed check,64.09,1118.8,Yes
CUST06151,Male,18,0,Yes,Yes,17,Yes,DSL,Yes,No,1,Month-to-month,Yes,Electronic check,64.37,1165.45,No
CUST06152,Male,70,1,Yes,Yes,6,No,Fiber optic,Yes,No,4,One year,No,Credit card,70.22,381.29,No
CUST06153,Female,56,0,Yes,Yes,34,Yes,No,No internet service,No internet service,2,Month-to-month,Yes,Electronic check,27.53,845.03,No
CUST06154,Male,37,0,No,No,19,Yes,Fiber optic,No,Yes,2,Month-to-month,Yes,Bank transfer,64.47,1130.64,No
CUST06155,Female,18,0,Yes,No,19,Yes,Fiber optic,Yes,No,2,Month-to-month,No,Bank transfer,84.74,1492.67,No
CUST06156,Male,53,0,No,No,28,Yes,Fiber optic,No,No,1,One year,No,Electronic check,80.19,2247.92,No
CUST06157,Female,23,0,Yes,No,7,Yes,No,No internet service,No internet service,2,Two year,Yes,Electronic check,24.32,160.27,No
CUST06158,Female,53,0,No,No,24,Yes,No,No internet service,No internet service,0,One year,Yes,Mailed check,33.21,824.99,No
CUST06159,Female,62,1,No,Yes,7,Yes,Fiber optic,Yes,No,2,Month-to-month,Yes,Electronic check,96.55,729.46,Yes
CUST06160,Female,33,0,No,Yes,34,Yes,DSL,Yes,No,0,Month-to-month,Yes,Credit card,47.8,1583.21,No
CUST06161,Female,31,0,Yes,No,51,Yes,DSL,No,No,4,Month-to-month,Yes,Credit card,58.94,2775.66,No
CUST06162,Male,30,0,Yes,No,39,Yes,No,No internet service,No internet service,3,Month-to-month,Yes,Credit card,28.41,1034.33,No
CUST06163,Female,31,0,No,Yes,17,Yes,DSL,No,No,1,One year,Yes,Credit card,57.51,1057.55,No
CUST06164,Female,24,0,Yes,No,36,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Electronic check,36.58,1376.95,No
CUST06165,Male,32,0,Yes,No,21,Yes,Fiber optic,No,Yes,3,One year,Yes,Bank transfer,69.66,1450.46,No
CUST06166,Male,56,0,Yes,No,27,Yes,DSL,No,No,3,Month-to-month,Yes,Mailed check,58.28,1617.88,No
CUST06167,Female,35,0,No,No,35,Yes,DSL,Yes,Yes,2,Month-to-month,No,Electronic check,49.26,1755.84,No
CUST06168,Female,63,1,No,No,2,Yes,Fiber optic,Yes,No,5,Month-to-month,No,Mailed check,90.97,175.03,Yes
CUST06169,Female,65,1,Yes,No,6,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Electronic check,78.28,433.25,Yes
CUST06170,Male,62,1,No,No,22,Yes,No,No internet service,No internet service,1,One year,Yes,Credit card,36.62,769.97,No
CUST06171,Female,49,0,No,No,14,Yes,DSL,Yes,No,2,One year,Yes,Credit card,65.51,936.17,No
CUST06172,Female,36,0,Yes,No,25,Yes,Fiber optic,Yes,No,6,Two year,Yes,Credit card,88.77,2233.28,No
CUST06173,Female,71,1,Yes,No,28,Yes,DSL,Yes,Yes,1,Month-to-month,Yes,Electronic check,40.98,1161.48,No
CUST06174,Female,29,0,Yes,No,17,Yes,DSL,No,Yes,0,Month-to-month,Yes,Electronic check,52.78,831.98,No
CUST06175,Male,44,0,No,No,20,Yes,Fiber optic,No,No,5,Month-to-month,No,Electronic check,88.1,1683.25,No
CUST06176,Male,44,0,No,Yes,12,No,Fiber optic,Yes,No,1,Two year,Yes,Credit card,71.59,841.86,No
CUST06177,Female,61,1,No,No,30,Yes,Fiber optic,No,Yes,6,One year,Yes,Bank transfer,81.75,2245.36,No
CUST06178,Male,49,0,No,No,42,No,No,No internet service,No internet service,0,Two year,Yes,Bank transfer,27.26,1251.45,No
CUST06179,Male,64,1,Yes,No,8,Yes,DSL,No,No,3,Month-to-month,Yes,Electronic check,61.75,456.93,Yes
CUST06180,Male,71,1,No,No,40,Yes,Fiber optic,No,No,6,One year,Yes,Mailed check,85.42,3169.36,No
CUST06181,Male,40,0,No,No,33,Yes,DSL,No,Yes,0,One year,No,Mailed check,54.58,1852.98,No
CUST06182,Male,68,1,No,Yes,38,Yes,Fiber optic,No,No,4,Month-to-month,Yes,Credit card,78.72,3029.75,No
CUST06183,Female,27,0,Yes,No,51,Yes,No,No internet service,No internet service,2,Month-to-month,No,Bank transfer,28.44,1458.3,No
CUST06184,Male,71,1,Yes,Yes,17,Yes,DSL,Yes,Yes,2,Month-to-month,No,Electronic check,54.0,915.63,No
CUST06185,Male,28,0,Yes,Yes,47,Yes,DSL,Yes,No,0,Month-to-month,No,Mailed check,68.99,3442.09,No
CUST06186,Male,67,1,Yes,Yes,52,Yes,DSL,Yes,Yes,1,Month-to-month,No,Bank transfer,50.09,2363.93,No
CUST06187,Female,40,0,No,No,8,Yes,Fiber optic,Yes,Yes,1,One year,Yes,Bank transfer,68.74,568.81,No
CUST06188,Female,73,1,No,Yes,28,Yes,Fiber optic,Yes,No,1,Month-to-month,Yes,Mailed check,85.47,2444.57,No
CUST06189,Male,25,0,No,No,27,Yes,Fiber optic,No,No,3,One year,Yes,Credit card,90.61,2394.3,No
CUST06190,Male,44,0,Yes,No,54,Yes,Fiber optic,No,No,3,Month-to-month,No,Mailed check,88.37,4421.44,No
CUST06191,Male,70,1,Yes,No,72,Yes,Fiber optic,Yes,No,3,Month-to-month,Yes,Electronic check,96.32,6447.77,No
CUST06192,Female,20,0,Yes,No,39,No,Fiber optic,No,Yes,2,One year,Yes,Credit card,74.09,2888.04,No
CUST06193,Male,33,0,No,No,72,Yes,DSL,No,No,2,Month-to-month,Yes,Credit card,68.73,5053.58,No
CUST06194,Male,22,0,No,Yes,15,Yes,Fiber optic,Yes,No,3,Month-to-month,Yes,Electronic check,88.14,1379.85,Yes
CUST06195,Female,36,0,No,No,36,Yes,Fiber optic,No,No,2,One year,Yes,Bank transfer,87.06,3009.24,No
CUST06196,Female,40,0,No,No,24,No,Fiber optic,Yes,No,4,Month-to-month,Yes,Mailed check,63.63,1653.96,Yes
CUST06197,Male,53,0,No,No,34,Yes,Fiber optic,No,No,3,Month-to-month,No,Mailed check,85.63,2948.95,No
CUST06198,Male,32,0,Yes,Yes,39,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Credit card,88.52,3627.63,Yes
CUST06199,Male,27,0,Yes,No,43,Yes,Fiber optic,No,No,6,Month-to-month,Yes,Credit card,79.0,3637.21,Yes
CUST06200,Female,27,0,Yes,No,20,Yes,No,No internet service,No internet service,2,One year,No,Electronic check,28.58,580.4,Yes
CUST06201,Female,72,1,Yes,No,23,Yes,Fiber optic,No,Yes,1,Month-to-month,Yes,Bank transfer,75.36,1878.21,Yes
CUST06202,Male,73,1,No,Yes,41,Yes,DSL,No,No,4,Month-to-month,Yes,Electronic check,48.95,1849.2,No
CUST06203,Female,30,0,Yes,No,31,Yes,DSL,Yes,Yes,0,One year,No,Mailed check,60.13,1896.23,No
CUST06204,Male,29,0,No,Yes,16,Yes,No,No internet service,No internet service,0,Two year,Yes,Credit card,20.0,351.27,No
CUST06205,Male,21,0,No,No,23,Yes,Fiber optic,Yes,No,4,Month-to-month,Yes,Electronic check,74.63,1623.62,Yes
CUST06206,Female,73,1,No,Yes,49,Yes,Fiber optic,Yes,No,1,One year,No,Electronic check,88.28,4031.25,No
CUST06207,Male,58,0,No,No,13,Yes,Fiber optic,No,Yes,1,Month-to-month,Yes,Credit card,87.27,1147.49,Yes
CUST06208,Female,62,1,Yes,No,25,No,DSL,No,No,0,Month-to-month,Yes,Mailed check,59.15,1403.66,Yes
CUST06209,Male,34,0,No,No,9,Yes,Fiber optic,No,Yes,2,One year,Yes,Electronic check,83.65,685.33,No
CUST06210,Female,55,0,Yes,No,52,Yes,Fiber optic,No,Yes,2,Month-to-month,Yes,Mailed check,76.02,3856.55,No
CUST06211,Male,21,0,No,No,72,Yes,No,No internet service,No internet service,2,Month-to-month,Yes,Mailed check,30.79,2123.28,No
CUST06212,Male,57,0,No,Yes,60,Yes,Fiber optic,Yes,Yes,3,Month-to-month,No,Bank transfer,67.27,3894.18,Yes
CUST06213,Female,51,0,Yes,No,18,Yes,Fiber optic,No,No,3,Month-to-month,Yes,Mailed check,87.06,1652.58,Yes
CUST06214,Male,37,0,Yes,No,18,Yes,No,No internet service,No internet service,2,Two year,Yes,Electronic check,45.19,861.05,No
CUST06215,Female,59,0,No,No,50,Yes,DSL,No,Yes,2,Two year,Yes,Bank transfer,39.95,1886.28,No
CUST06216,Female,55,0,No,Yes,46,Yes,No,No internet service,No internet service,2,Month-to-month,Yes,Mailed check,35.64,1510.77,No
CUST06217,Male,43,0,No,No,66,Yes,Fiber optic,Yes,Yes,3,Two year,Yes,Electronic check,76.38,4872.97,No
CUST06218,Female,28,0,Yes,No,26,Yes,Fiber optic,Yes,No,4,Month-to-month,Yes,Credit card,101.57,2769.17,No
CUST06219,Male,19,0,No,No,11,Yes,Fiber optic,No,No,1,Month-to-month,No,Credit card,90.52,1030.26,Yes
CUST06220,Female,72,1,No,No,26,Yes,DSL,No,No,1,Month-to-month,No,Credit card,61.86,1569.19,No
CUST06221,Female,34,0,Yes,No,24,Yes,No,No internet service,No internet service,1,Two year,Yes,Bank transfer,42.14,1006.67,No
CUST06222,Male,35,0,No,Yes,72,Yes,No,No internet service,No internet service,0,One year,Yes,Electronic check,29.69,2133.29,No
CUST06223,Female,57,0,No,No,39,Yes,DSL,Yes,No,2,Two year,No,Credit card,72.36,2965.73,No
CUST06224,Male,32,0,No,Yes,6,Yes,DSL,Yes,No,1,One year,Yes,Electronic check,47.81,307.73,No
CUST06225,Female,39,0,Yes,No,40,Yes,Fiber optic,No,No,1,Month-to-month,No,Bank transfer,80.55,3456.66,Yes
CUST06226,Female,59,0,Yes,Yes,52,Yes,Fiber optic,No,No,1,Two year,Yes,Credit card,84.82,4549.05,No
CUST06227,Male,52,0,No,No,47,Yes,Fiber optic,No,No,1,Month-to-month,Yes,Credit card,99.57,4629.55,No
CUST06228,Female,56,0,No,Yes,45,Yes,DSL,Yes,Yes,3,Two year,Yes,Mailed check,41.21,1831.02,No
CUST06229,Female,18,0,Yes,Yes,31,Yes,No,No internet service,No internet service,4,Month-to-month,Yes,Credit card,38.74,1247.65,Yes
CUST06230,Male,44,0,No,No,23,Yes,DSL,No,No,0,Month-to-month,Yes,Electronic check,63.17,1339.7,No
CUST06231,Female,45,0,Yes,Yes,11,Yes,Fiber optic,Yes,No,0,Two year,Yes,Electronic check,75.33,771.94,No
CUST06232,Female,54,0,No,Yes,68,Yes,Fiber optic,Yes,No,8,Month-to-month,Yes,Bank transfer,82.38,5992.9,No
CUST06233,Male,26,0,Yes,No,37,Yes,DSL,No,No,4,Two year,No,Credit card,65.43,2577.94,No
CUST06234,Female,27,0,Yes,No,18,Yes,Fiber optic,Yes,No,3,Month-to-month,Yes,Electronic check,80.64,1501.65,No
CUST06235,Female,62,1,No,Yes,29,Yes,No,No internet service,No internet service,0,One year,Yes,Mailed check,35.43,1094.99,No
CUST06236,Male,57,0,Yes,No,11,Yes,DSL,No,No,3,One year,Yes,Credit card,62.76,700.37,No
CUST06237,Male,65,1,No,Yes,28,Yes,Fiber optic,No,No,4,Month-to-month,Yes,Credit card,85.73,2402.53,No
CUST06238,Male,33,0,No,No,57,Yes,Fiber optic,No,Yes,1,Two year,Yes,Mailed check,82.3,4578.65,No
CUST06239,Male,75,1,Yes,No,40,No,Fiber optic,No,No,0,Month-to-month,No,Credit card,61.48,2306.66,No
CUST06240,Female,33,0,No,No,51,Yes,Fiber optic,No,No,2,Two year,Yes,Mailed check,70.17,3561.43,No
CUST06241,Male,55,0,No,No,48,Yes,Fiber optic,Yes,No,1,Two year,No,Electronic check,73.77,3826.2,No
CUST06242,Male,27,0,No,No,35,Yes,Fiber optic,No,No,0,One year,No,Bank transfer,83.79,2808.95,No
CUST06243,Female,71,1,No,No,24,Yes,Fiber optic,Yes,No,1,Two year,Yes,Electronic check,80.3,1737.87,Yes
CUST06244,Female,37,0,Yes,No,21,No,Fiber optic,No,Yes,1,One year,Yes,Bank transfer,69.78,1496.32,Yes
CUST06245,Female,64,1,Yes,No,65,Yes,Fiber optic,No,Yes,1,Two year,No,Electronic check,73.65,4993.32,No
CUST06246,Female,37,0,Yes,No,38,Yes,Fiber optic,No,No,0,One year,No,Mailed check,78.4,3067.08,No
CUST06247,Female,63,1,No,No,36,Yes,Fiber optic,Yes,No,0,One year,Yes,Bank transfer,90.83,3045.33,No
CUST06248,Male,44,0,Yes,No,38,No,DSL,No,No,1,Two year,Yes,Credit card,54.7,2073.21,No
CUST06249,Female,21,0,Yes,Yes,22,Yes,DSL,No,Yes,5,Month-to-month,Yes,Electronic check,44.01,937.01,No
CUST06250,Female,29,0,No,Yes,35,Yes,Fiber optic,No,No,4,Month-to-month,Yes,Bank transfer,82.32,3163.21,No
CUST06251,Male,57,0,Yes,No,17,Yes,No,No internet service,No internet service,0,Two year,Yes,Credit card,33.35,581.67,No
CUST06252,Male,29,0,No,Yes,19,Yes,DSL,No,No,3,One year,Yes,Bank transfer,81.26,1570.36,No
CUST06253,Male,33,0,Yes,Yes,42,Yes,DSL,Yes,Yes,2,Month-to-month,Yes,Electronic check,54.31,2502.74,No
CUST06254,Male,49,0,Yes,No,37,Yes,DSL,No,No,2,Month-to-month,Yes,Bank transfer,51.06,1906.18,No
